carta_id,nro_carta,titulo,palabra,frecuencia,porcentaje
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",gravadas,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",abridor,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",sellos,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",manejarlo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",instruhí,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",usarlo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",podrá,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",instruir,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",deello,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",abierto,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",ael,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",varios,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",celebrado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",carrera,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",militar,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",destinado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pedro,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",sentido,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",certificaⁿ,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",patentes,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",incluiendo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",tpô,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",acredite,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",reservada,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",familia,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",manifestado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",ocasión,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",urjente,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",peligrosa,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",laguerra,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",bulto,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",aquí,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",ydá,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",esforzar,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",prevenga,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",interese,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",documento,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",alcanza,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",escriviré,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pedirle,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",crea,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",letras,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",dirigen,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",favor,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",incluiré,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",abierta,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",usará,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",entregandosela,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",rompiendola,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",lepareciese,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",sazon,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",llegue,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",arrivo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",separado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",desi,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",baya,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",conforme,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",depensar,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",halle,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",posehido,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",diferentes,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",antusiasmos,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",conocidos,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pistolas,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",estan,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",buscando,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",diego,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",ventura,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",vocado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",caro,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",encuentren,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",remitiré,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",doze,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",proporcione,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",autor,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",deigual,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",nota,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",andres,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",deloyo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",saver,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",adonde,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",hubo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pendᵗᵉˢ,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",topacios,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",avisa,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",estilan,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",allá,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",desea,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pedido,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",lisboa,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",precio,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",piedras,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",hechos,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",embien,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",dibujados,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",eligiendo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",hechura,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",baratura,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",evillas,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",próximo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",navio,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",sigue,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",aeste,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",recibirá,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",positivo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",finalizado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",quito,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",administracion,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",formada,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",resolucion,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",absoluta,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",radicarme,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",españa,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",comenzado,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",apracticar,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",correjimiento,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",considero,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pidiendo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",hablarla,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",entoda,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",estension,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",séparada,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",sela,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",dirijiré,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",pretension,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",hago,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",memoria,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",meparticipa,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",buenos,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",consignó,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",alfombra,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",terciopelo,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",bordadas,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",deplata,1,0.02834467120181406
"13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8",13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",cantidad,1,0.02834467120181406
