nro_carta,f_id,titulo,url,page_num,page_id,archivo_html,archivo_txt
7,5318583_box1_f7,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7?f=5318583_box1_f7&pages=8,5,page-5,"montemar_transcripciones\html_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.html","montemar_transcripciones\txt_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.txt"
7,5318583_box1_f7,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7?f=5318583_box1_f7&pages=8,6,page-6,"montemar_transcripciones\html_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.html","montemar_transcripciones\txt_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.txt"
7,5318583_box1_f7,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7?f=5318583_box1_f7&pages=8,7,page-7,"montemar_transcripciones\html_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.html","montemar_transcripciones\txt_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.txt"
7,5318583_box1_f7,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7?f=5318583_box1_f7&pages=8,8,page-8,"montemar_transcripciones\html_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.html","montemar_transcripciones\txt_por_pagina\07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,1,page-1,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,2,page-2,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,3,page-3,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,4,page-4,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,5,page-5,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,6,page-6,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,7,page-7,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.txt"
8,5318583_box1_f7b,"Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carrillo de Albornoz y Bravo de Lagunas (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f7b?f=5318583_box1_f7b&pages=8,8,page-8,"montemar_transcripciones\html_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.html","montemar_transcripciones\txt_por_pagina\08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,1,page-1,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,2,page-2,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,3,page-3,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,4,page-4,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,5,page-5,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,6,page-6,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,7,page-7,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007.txt"
9,5318583_box1_f8,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8?f=5318583_box1_f8&pages=8,8,page-8,"montemar_transcripciones\html_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_008.html","montemar_transcripciones\txt_por_pagina\09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_008.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,1,page-1,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,2,page-2,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,3,page-3,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,4,page-4,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,5,page-5,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005.txt"
10,5318583_box1_f8b,"Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa Carrillo de Albornoz (8/13/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f8b?f=5318583_box1_f8b&pages=6,6,page-6,"montemar_transcripciones\html_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006.html","montemar_transcripciones\txt_por_pagina\10_5318583_box1_f8b_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,1,page-1,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_001.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_001.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,2,page-2,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_002.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_002.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,3,page-3,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_003.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_003.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,4,page-4,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_004.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_004.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,5,page-5,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_005.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_005.txt"
11,5318583_box1_f9,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/14/1762)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f9?f=5318583_box1_f9&pages=6,6,page-6,"montemar_transcripciones\html_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_006.html","montemar_transcripciones\txt_por_pagina\11_5318583_box1_f9_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_006.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,1,page-1,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_001.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_001.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,2,page-2,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_002.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_002.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,3,page-3,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_003.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_003.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,4,page-4,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_004.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_004.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,5,page-5,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_005.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_005.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,6,page-6,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_006.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_006.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,7,page-7,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_007.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_007.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,8,page-8,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_008.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_008.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,9,page-9,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_009.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_009.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,10,page-10,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_010.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_010.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,11,page-11,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_011.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_011.txt"
12,5318583_box1_f10,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1/4/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f10?f=5318583_box1_f10&pages=12,12,page-12,"montemar_transcripciones\html_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_012.html","montemar_transcripciones\txt_por_pagina\12_5318583_box1_f10_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (1_page_012.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,1,page-1,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_001.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_001.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,2,page-2,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_002.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_002.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,3,page-3,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_003.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_003.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,4,page-4,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_004.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_004.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,5,page-5,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_005.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_005.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,6,page-6,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_006.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_006.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,7,page-7,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_007.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_007.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,8,page-8,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_008.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_008.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,9,page-9,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_009.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_009.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,10,page-10,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_010.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_010.txt"
